H3MeK4_N,CaNA_N,class,grade,H3MeK4_N_normalized,CaNA_N_standardized
0.101787008,1.428478684,4,D,0.0,0.28612251247603215
0.101787008,1.43107221,4,B,0.0,0.29430451493500015
0.101787008,1.367338098,4,D,0.0,0.09323744982588968
0.101787008,1.421178582,4,A,0.0,0.26309230089738544
0.101787008,1.47791654,4,A,0.0,0.442088043324047
0.101787008,1.453512706,4,A,0.0,0.36509932996768996
0.179059422,0.959882428,0,D,0.24757620550506598,-1.192195313855926
0.17180265,0.934615999,0,B,0.22432594085078195,-1.2719053241690488
0.164061266,0.870124743,0,B,0.19952300825341762,-1.4753610115899443
0.177889253,1.000482346,0,C,0.24382705382436842,-1.0641115279559894
0.173394848,0.983756248,0,B,0.22942724827535332,-1.1168786777609068
0.17591898,0.890003751,0,C,0.2375144166502654,-1.4126471261930544
0.191304348,0.974770361,0,B,0.28680821805446477,-1.1452271691699047
0.188955582,0.928331333,0,C,0.27928291188376175,-1.2917320591490704
0.195124954,0.950141573,0,A,0.29904921179655075,-1.222925562776683
0.224601513,0.993720818,0,A,0.39349034868876964,-1.085442657361434
0.209391471,0.980674014,0,C,0.34475828133116526,-1.126602446162348
0.220180529,0.98420374,0,A,0.3793257796445231,-1.1154669392071508
0.196041822,0.903472741,0,A,0.3019868021815104,-1.370155433686474
0.210340338,0.885623954,0,A,0.3477983946035289,-1.4264644196475185
0.217907021,0.89879472,0,D,0.3720415956170199,-1.3849135580797152
0.166484998,1.170672939,0,D,0.2072885010167368,-0.5271977470957628
0.162102957,1.163774716,0,A,0.19324870302171593,-0.5489601190744944
0.165003137,1.154622711,0,B,0.202540706759061,-0.5778326761317562
0.185223477,1.270876412,0,C,0.26732547006699015,-0.21107789231768032
0.182363767,1.299591902,0,A,0.25816312979579215,-0.12048685533155253
0.168799173,1.246920448,0,B,0.21470297968663687,-0.28665367461365887
0.193424601,1.377722464,0,A,0.2936013822029373,0.12599783400820705
0.197420021,1.33880289,0,A,0.30640246957415684,0.0032151627837789026
0.186759509,1.317605487,0,A,0.2722468249776101,-0.06365796803108284
0.199354005,1.364470284,0,A,0.3125988389567351,0.08419012922842338
0.22740297,1.393592081,0,D,0.40246604982249645,0.17606297517775263
0.207787151,1.342245295,0,B,0.3396181357416165,0.014075191244941328
0.239925499,1.417710803,0,B,0.4425874858261283,0.25215222306313245
0.231901421,1.42683553,0,C,0.41687881851418584,0.2809387240472811
0.242242414,1.438539345,0,D,0.4500107432925997,0.3178616787850827
0.101787008,1.158784033,0,B,0.0,-0.5647046231118288
0.101787008,1.089650528,0,B,0.0,-0.7828055821564306
0.101787008,1.041056369,0,A,0.0,-0.9361094350692233
0.101787008,1.193726401,0,D,0.0,-0.45446915953900174
0.101787008,1.149662488,0,B,0.0,-0.5934810855878528
0.101787008,1.09943662,0,A,0.0,-0.7519326204788948
0.101787008,1.208780881,0,C,0.0,-0.40697559580434384
0.101787008,1.241538671,0,B,0.0,-0.30363199395482593
0.101787008,1.156965777,0,C,0.0,-0.570440819727184
0.101787008,1.259828213,0,C,0.0,-0.24593252318900097
0.101787008,1.314201378,0,A,0.0,-0.07439718105944558
0.101787008,1.290897205,0,B,0.0,-0.1479167065202374
0.101787008,1.297473513,0,B,0.0,-0.12716990535960399
0.101787008,1.302050963,0,D,0.0,-0.11272906028775775
0.101787008,1.300828157,0,D,0.0,-0.11658674349542202
0.101787008,1.12545542,0,C,0.0,-0.6698490456161759
0.101787008,1.101112097,0,B,0.0,-0.7466468601148407
0.101787008,1.083817829,0,A,0.0,-0.801206460944776
0.101787008,1.159500942,0,D,0.0,-0.562442933350147
0.101787008,1.177479022,0,D,0.0,-0.5057260564931068
0.101787008,1.172317905,0,C,0.0,-0.5220082422066963
0.101787008,1.203796317,0,B,0.0,-0.42270079574638675
0.101787008,1.175906913,0,B,0.0,-0.510685713617719
0.101787008,1.194562838,0,C,0.0,-0.451830385302394
0.101787008,1.213914373,0,C,0.0,-0.3907805608723269
0.101787008,1.212947449,0,B,0.0,-0.3938309928115612
0.101787008,1.20661157,0,B,0.0,-0.413819293510196
0.101787008,1.185213127,0,B,0.0,-0.48132666118034734
0.101787008,1.210486751,0,B,0.0,-0.40159395222927285
0.101787008,1.196952596,0,C,0.0,-0.4442912259369817
0.156298701,0.967012987,0,A,0.17465221299540445,-1.1696999730450686
0.162401385,0.924187031,0,D,0.1942048485338319,-1.3048064178232106
0.159211035,0.909887843,0,B,0.18398315742381832,-1.3499172018975758
0.195911844,0.98384926,0,D,0.3015703604221118,-1.1165852454171736
0.168248773,0.919394435,0,D,0.2129395309155141,-1.3199260010688934
0.173029251,0.917534292,0,A,0.2282558972935652,-1.3257943419299576
0.199138638,0.914581624,0,C,0.3119088159344052,-1.3351093581806208
0.175357359,0.893597745,0,C,0.2357150164644246,-1.4013088678738712
0.179856115,0.89352518,0,C,0.25012876235792236,-1.4015377944427334
0.19113466,0.931119152,0,D,0.28626454782358846,-1.2829371051315828
0.201456311,0.943025038,0,D,0.31933450198766533,-1.2453766609609058
0.189268792,0.913305161,0,B,0.280286418042198,-1.339136317387809
0.201234145,0.904696606,0,A,0.3186226953748651,-1.3662944095674
0.204959514,0.880398111,0,B,0.3305585554494087,-1.4429508016140704
0.211486026,0.898773006,0,A,0.35146911062040764,-1.3849820609601162
0.168493902,1.22125531,0,A,0.21372490961067503,-0.36762152387592356
0.160995906,1.180659016,0,A,0.1897017776483143,-0.4956938768552299
0.152564521,1.142371774,0,A,0.16268812300239727,-0.6164816800972721
0.175831261,1.284056369,0,D,0.23723337020630808,-0.1694980351721964
0.194691084,1.258324084,0,C,0.2976591181949392,-0.25067771840840714
0.162132851,1.266244916,0,A,0.19334448161467366,-0.22568924059824613
0.194730001,1.32636181,0,D,0.2977838059417157,-0.03603370040564833
0.186046512,1.316590746,0,A,0.269962425116665,-0.0668592520580087
0.181901805,1.256755203,0,D,0.2566830311017415,-0.25562719190504046
0.21166088,1.334635417,0,A,0.3520293324071553,-0.00993229528438143
0.195289643,1.31816852,0,C,0.29957686552959484,-0.06188172310796279
0.208481067,1.299673805,0,A,0.3418414012166572,-0.12022846943243382
0.239905919,1.400627205,0,C,0.44252475267398694,0.19825723961433345
0.250543371,1.389251136,0,D,0.4766065144059587,0.16236825121344797
0.220007522,1.311583302,0,D,0.3787714755356102,-0.08265663335325917
0.205443775,1.268256562,0,D,0.3321100988094243,-0.21934294119019182
0.201041454,1.28803349,0,B,0.318005324904014,-0.1569510956768474
0.195716211,1.255978831,0,B,0.3009435639587378,-0.25807647431557906
0.227790282,1.377532106,0,C,0.40370697436908276,0.125397296506719
0.198639545,1.302701289,0,B,0.31030975173105135,-0.11067742520442629
0.187360926,1.272299574,0,B,0.274173729173799,-0.20658813012385202
0.209871353,1.367022618,0,A,0.3462957946363687,0.09224218001338129
0.203944642,1.341261291,0,A,0.3273069660939456,0.010970875673154246
0.190011388,1.295835367,0,D,0.28266565133369637,-0.13233789465300166
0.247493461,1.424585876,0,B,0.4668347846793326,0.27384156189821174
0.261014042,1.46017794,0,B,0.5101539197616648,0.3861266730433329
0.222162798,1.429992513,0,C,0.3856768512871188,0.29089830905584535
0.311126961,1.462624822,0,C,0.6707127232280962,0.3938460460285301
0.31268071,1.380558998,0,D,0.6756908423499769,0.1349464731053074
0.267345815,1.397301762,0,D,0.5304405427919667,0.18776620046409556
0.256337183,1.070046498,0,B,0.49516954247920775,-0.8446519726170204
0.258608842,1.095059937,0,A,0.5024478024209954,-0.7657400899502346
0.283181712,1.081486665,0,C,0.5811778122401433,-0.8085607691646511
0.343639411,1.110448873,0,B,0.7748806738071113,-0.7171913913087297
0.330352941,1.099105882,0,B,0.7323116164051141,-0.7529760259158464
0.36601432,1.106921241,0,C,0.8465685476807184,-0.7283202921558141
0.346058837,1.034807995,0,A,0.7826323704032639,-0.9558216767944095
0.337522645,1.060235507,0,D,0.7552829203806116,-0.8756034851474199
0.3382779,1.090740526,0,D,0.7577027123530576,-0.7793668788944346
0.381637168,0.977876106,0,A,0.896623220840307,-1.1354292287494392
0.377352572,0.964711418,0,B,0.8828956308131312,-1.1769609155679064
0.37368756,1.014794782,0,A,0.8711531509665648,-1.0189589493638225
0.360229446,0.926386233,0,A,0.8280341564263579,-1.2978684206056124
0.355771096,0.942386033,0,A,0.8137498689468247,-1.2473925807863842
0.413902681,0.830387289,0,B,0.9999999999999999,-1.6007239138092186
0.178919878,1.256430472,0,A,0.2471291148522362,-0.2566516465819953
0.172754342,1.200942928,0,B,0.227375105254647,-0.43170260865066973
0.166318408,1.182587065,0,A,0.20675475659307885,-0.48961130754263643
0.178789982,1.295880386,0,A,0.24671293581594655,-0.13219586963813734
0.183008623,1.2772916,0,B,0.2602292099570406,-0.19083938921775165
0.178647275,1.268807517,0,A,0.2462557110997755,-0.21760479969294785
0.188441029,1.22718005,0,B,0.2776343147625272,-0.34893027603466475
0.186798628,1.238700125,0,D,0.27237215992033825,-0.3125869804681268
0.193201719,1.182216208,0,D,0.29288728156884314,-0.49078127957527695
0.199444885,1.213124504,0,A,0.31289001305615305,-0.39327242334074325
0.202951664,1.191461965,0,B,0.32412552380860415,-0.4616129556375086
0.199104274,1.093661766,0,A,0.3117987157280627,-0.7701510110514912
0.243175557,1.09679439,0,B,0.45300047780682895,-0.7602682733149033
0.223539583,1.076818575,0,A,0.3900879883081039,-0.8232875634434385
0.223865878,1.060774162,0,D,0.39113341802607904,-0.8739041474370846
0.123739072,1.829242322,2,D,0.07033310371440399,1.550443391303215
0.12838027,1.831980292,2,B,0.08520322527987878,1.559081082721223
0.129905203,1.809744268,2,C,0.09008901965650407,1.488931331746804
0.133304004,1.795497874,2,D,0.10097857533735577,1.4439871010973202
0.133941251,1.823529412,2,C,0.10302027671644676,1.5324204203872245
0.140152339,1.805875952,2,B,0.12292023220506448,1.4767276480266227
0.136185281,1.811943727,2,C,0.11021001499017957,1.495870139742714
0.142981187,1.750795948,2,A,0.1319836924690418,1.3029623847641785
0.136889399,1.739986617,2,B,0.11246596706471701,1.2688613297441773
0.154219078,1.664832285,2,B,0.16798922494353563,1.0317659895678564
0.17403935,1.706985343,2,C,0.2314921942417163,1.1647495895815214
0.1690467,1.658304387,2,A,0.21549604143076784,1.0111719112791118
0.185483871,1.657669519,2,D,0.2681597569116626,1.009169042776108
0.173265707,1.65117801,2,B,0.22901348821403145,0.9886897637558031
0.167288053,1.595396337,2,B,0.20986144133812845,0.8127108895700902
0.101787008,1.796278596,2,B,0.0,1.4464501067983506
0.101787008,1.720543145,2,A,0.0,1.2075214643582568
0.101787008,1.690148699,2,D,0.0,1.1116336915304605
0.101787008,1.720201629,2,A,0.0,1.2064440567086798
0.101787008,1.616373635,2,A,0.0,0.878889637659955
0.101787008,1.633189099,2,C,0.0,0.9319387174828276
0.101787008,1.641206878,2,B,0.0,0.9572330416937536
0.101787008,1.607865054,2,C,0.0,0.8520469413984434
0.101787008,1.616376199,2,B,0.0,0.878897726514397
0.101787008,1.698083569,2,D,0.0,1.136666456134168
0.101787008,1.690822002,2,B,0.0,1.1137578139806037
0.101787008,1.648240447,2,A,0.0,0.9794224004483313
0.101787008,1.652437868,2,A,0.0,0.9926643378506653
0.101787008,1.520331187,2,A,0.0,0.5758968989323113
0.101787008,1.565064043,2,B,0.0,0.7170191925930196
0.101787008,1.695750098,2,A,0.0,1.1293048698381631
0.101787008,1.626927808,2,D,0.0,0.9121857254718292
0.101787008,1.690736342,2,D,0.0,1.1134875755751912
0.101787008,1.590965042,2,B,0.0,0.7987311312848779
0.101787008,1.551093582,2,A,0.0,0.672945469694185
0.101787008,1.544695071,2,D,0.0,0.6527595788507013
0.101787008,1.527317753,2,B,0.0,0.5979379735896484
0.101787008,1.504322767,2,C,0.0,0.5253938649144526
0.101787008,1.516119221,2,B,0.0,0.5626090752632634
0.101787008,1.439058729,2,A,0.0,0.3195002207411496
0.101787008,1.451715882,2,B,0.0,0.3594307465849389
0.101787008,1.424500297,2,C,0.0,0.27357157902993257
0.101787008,1.415561671,2,B,0.0,0.24537218565126623
0.101787008,1.402633578,2,A,0.0,0.2045869038704887
0.101787008,1.398355755,2,C,0.0,0.1910913158929508
0.136391865,1.65308182,2,D,0.11087189780437584,0.9946958643699509
0.140989155,1.597492501,2,C,0.12560134075676488,0.8193238246254558
0.142352037,1.640584166,2,B,0.12996793339500123,0.9552685226894216
0.150691603,1.546269238,2,A,0.1566874054415076,0.6577257285113669
0.165871703,1.500340699,2,B,0.20532354041701717,0.5128313187252963
0.157961783,1.543263106,2,B,0.17998062852806496,0.6482420451336083
0.19703759,1.493154095,2,C,0.305177183460441,0.4901591683016514
0.204378669,1.411081213,2,B,0.3286975627141928,0.23123732894525809
0.192047273,1.450695556,2,C,0.28918850544233954,0.3562118431149337
0.202893558,1.214261109,2,B,0.3239393556503649,-0.3896866852741594
0.219076508,1.164981463,2,B,0.3757885622103956,-0.5451530984695913
0.210307132,1.217768523,2,D,0.34769200456011706,-0.37862156775745803
0.18574279,1.115545075,2,A,0.26898931794431225,-0.7011139981014125
0.203836501,1.102545715,2,D,0.32696048878006845,-0.7421241115473608
0.205688454,1.159540403,2,D,0.33289403573142573,-0.5623184425993182
0.143242203,1.686240534,2,A,0.13281997216461477,1.099304293005034
0.152258567,1.658813603,2,D,0.16170786463517328,1.0127783754380006
0.163909273,1.800200133,2,B,0.19903603174711448,1.4588216910342267
0.149065346,1.552644192,2,B,0.15147697501240182,0.6778373022159724
0.169304556,1.558673062,2,D,0.21632219667482055,0.6968570572385945
0.161916563,1.657414292,2,A,0.19265150776327722,1.0083638578882006
0.167801404,1.541636116,2,A,0.21150618732305693,0.6431092505594587
0.168804303,1.475796442,2,A,0.21471941590065546,0.435399601777961
0.179907298,1.634364558,2,C,0.25029274963708725,0.9356470313491302
0.185953177,1.326688963,2,C,0.26966338534367673,-0.03500160485293027
0.211382114,1.347194456,2,B,0.3511361827702898,0.0296887025310559
0.20685297,1.426625474,2,B,0.33662507553729926,0.28027604370070996
0.187358916,1.211222186,2,C,0.2741672892536864,-0.39927381702399134
0.188651794,1.225024248,2,A,0.27830959325134563,-0.35573135582528564
0.224332045,1.23676693,2,C,0.39262698928932027,-0.31868578427563304
0.121228662,1.872618102,2,C,0.062289899809036486,1.6872844095230723
0.122583901,1.940550088,2,D,0.06663200473114333,1.9015948411495962
0.117812408,1.864434362,2,C,0.051344425757177514,1.6614665149642522
0.132265477,1.985739389,2,D,0.0976511967728067,2.0441571181042386
0.132684984,1.997755713,2,A,0.09899527217910647,2.0820659698048822
0.130651238,2.031485468,2,B,0.09247927129888156,2.1884759068367083
0.15461325,1.9236906,2,C,0.16925212852095384,1.8484068753173861
0.160906366,2.00167519,2,C,0.1894148968289715,2.0944310551951455
0.147053726,1.933968804,2,D,0.14503186451646083,1.8808323418065516
0.161026135,1.818017584,2,B,0.1897986295612908,1.5150318188272582
0.186210305,1.898183615,2,C,0.2704872081191514,1.767937963885277
0.168495489,1.836625213,2,B,0.21372999426401762,1.5737347839155489
0.173114557,1.777359627,2,A,0.22852921262944714,1.3867649326843652
0.19634425,1.832140137,2,A,0.3029557634550444,1.5595853584381634
0.180551393,1.770902008,2,B,0.2523563915997259,1.3663925691387204
0.172755245,1.654321678,2,B,0.22737799841278716,0.9986073428763445
0.169065362,1.648273508,2,C,0.21555583336566375,0.9795267006108495
0.180171484,1.631082846,2,C,0.2511391858235841,0.9252939538578593
0.201804695,1.696719431,2,C,0.3204507035441312,1.132362901641029
0.187395342,1.679479373,2,A,0.2742839959850397,1.0779743214036381
0.184708098,1.665310734,2,C,0.2656742264910227,1.0332753906282242
0.216351502,1.549870226,2,A,0.36705780552071154,0.6690860513578372
0.212855935,1.667700404,2,D,0.3558582173475152,1.0408142723730471
0.196109604,1.66557561,2,C,0.30220397166661983,1.0341110159827889
0.234284999,1.391810669,2,D,0.42451566025651,0.17044301325547564
0.234244353,1.346312243,2,A,0.4243854328968606,0.026905515111560894
0.228731004,1.502662683,2,C,0.4067209915472587,0.5201566660700636
0.275355524,1.322394124,2,D,0.5561031726849552,-0.048550874557137975
0.264687101,1.462324393,2,B,0.5219221817162638,0.3928982588011242
0.261267146,1.512083605,2,C,0.5109648498811529,0.5498775969455394
0.134666667,1.93776,2,A,0.10534446631265448,1.8927927289375965
0.140480388,2.012505509,2,C,0.1239712816344215,2.1285983227256864
0.137452641,1.957265433,2,B,0.1142705608378724,1.9543280676113737
0.149282037,1.946491466,2,D,0.1521712400517612,1.9203385782109021
0.149264142,2.064797377,2,C,0.1521139055391172,2.293567631905566
0.150616944,1.975253326,2,C,0.15644820245858015,2.0110759023188955
0.168502799,1.932815604,2,B,0.21375341506800916,1.877194250175435
0.165352189,1.978152479,2,D,0.2036590485476838,2.0202220905487134
0.16903214,1.94634191,2,A,0.2154493920592062,1.9198667620194496
0.214610778,1.878443114,2,B,0.3614806296510461,1.7056610375219903
0.220930233,1.918362403,2,B,0.38172778654406114,1.8315975890577267
0.182055233,1.906483347,2,D,0.2571746052624535,1.7941217876189814
0.248434876,1.742708811,2,A,0.4698510221881744,1.2774492513620015
0.242669994,1.866500312,2,B,0.4513806841093815,1.6679841315141182
0.233313198,1.71987315,2,B,0.42140206781605616,1.2054077779184462
0.166545145,1.585915664,2,B,0.2074812084172396,0.7828014574692842
0.165622529,1.58804209,2,A,0.20452520178312217,0.7895098624595618
0.172507572,1.655108474,2,A,0.22658446889336437,1.0010895107075926
0.182262997,1.609250765,2,B,0.2578402687262681,0.8564185539480847
0.192646377,1.580024718,2,B,0.29110799892448846,0.764216822243861
0.187412912,1.647313826,2,A,0.27434028921706854,0.9764991155841994
0.202260559,1.579317866,2,D,0.32191126460989994,0.7619868600988404
0.209649915,1.526632561,2,D,0.34558632049214644,0.5957763439669398
0.200978923,1.556887424,2,B,0.3178049793097061,0.6912237632184735
0.236705271,1.487827937,2,A,0.43227006738620266,0.4733563146372371
0.243763364,1.473509147,2,B,0.45488377637479294,0.428183690576613
0.229322402,1.489269351,2,D,0.4086157954650358,0.4779036578651016
0.256182921,1.387618603,2,A,0.49467529623224016,0.15721796969695379
0.278945717,1.396454346,2,A,0.5676059369181373,0.18509278990419845
0.255019763,1.393201581,2,B,0.4909486073773681,0.17483103381289766
0.284144953,1.19827182,1,B,0.5842639789511627,-0.44012936520686763
0.280088587,1.246106997,1,B,0.5712676242310971,-0.28921993309043914
0.271971336,1.20970795,1,A,0.5452604361845039,-0.40405089759903035
0.291233657,1.202732149,1,A,0.6069757637579448,-0.4260580110558745
0.287197232,1.268831515,1,A,0.5940432988124887,-0.2175290912963438
0.283627026,1.317276189,1,B,0.582604571735172,-0.0646968305856644
0.278089258,1.270127831,1,B,0.5648618933660534,-0.2134395002532621
0.305088648,1.306009671,1,C,0.651366328534229,-0.10024020974593213
0.297424143,1.212726479,1,D,0.6268097116673791,-0.3945281044207597
0.309417665,1.226107551,1,D,0.6652362407958924,-0.3523137738115301
0.294801944,1.301133854,1,D,0.6184083424737212,-0.11562233689001349
0.316425833,1.254792097,1,A,0.6876899930622836,-0.26182035831988115
0.309433962,1.269433962,1,A,0.6652884554118498,-0.21562850389702823
0.319396716,1.299732722,1,C,0.6972085249945138,-0.12004259929314329
0.333270747,1.282951558,1,C,0.7416600927951477,-0.17298347018179172
0.101787008,0.95419426,1,D,0.0,-1.2101402292194219
0.101787008,1.058412659,1,B,0.0,-0.8813541685098869
0.101787008,1.099716357,1,B,0.0,-0.7510501119473192
0.101787008,1.061175721,1,B,0.0,-0.8726373173665858
0.101787008,1.092466029,1,C,0.0,-0.7739232975349432
0.101787008,1.206585588,1,C,0.0,-0.4139012609891757
0.101787008,1.042579451,1,A,0.0,-0.931304447315405
0.101787008,1.085847589,1,D,0.0,-0.7948030158622456
0.101787008,1.123616819,1,C,0.0,-0.6756494262189005
0.101787008,1.051519337,1,B,0.0,-0.9031010789146647
0.101787008,1.060047479,1,C,0.0,-0.8761966720128511
0.101787008,1.152578797,1,A,0.0,-0.5842807739622462
0.101787008,1.060863765,1,B,0.0,-0.8736214697364059
0.101787008,1.058920614,1,A,0.0,-0.8797516825278511
0.101787008,1.092349174,1,C,0.0,-0.7742919492844695
0.319762968,0.673695552,1,A,0.698381974557234,-2.095051781520605
0.314763671,0.73400142,1,D,0.6823645251547493,-1.9048000700412413
0.280835802,0.749727117,1,B,0.573661656523093,-1.8551889647263173
0.342216958,0.751653341,1,A,0.7703232192380164,-1.8491121528861723
0.292793976,0.710708344,1,B,0.6119749327679549,-1.9782845869147714
0.265749584,0.722597038,1,B,0.5253263138759455,-1.940778379711943
0.325829659,0.673938269,1,D,0.7178192906704816,-2.0942860629232847
0.338325472,0.708726415,1,A,0.7578551302036024,-1.9845371357426995
0.265521656,0.661403883,1,B,0.5245960461588226,-2.133829285961596
0.371375407,0.765855171,1,C,0.8637451506640615,-1.8043085118269149
0.395820239,0.779384035,1,D,0.9420649343680988,-1.7616279300571351
0.382081477,0.802673456,1,C,0.8980467603752792,-1.6881549439023975
0.383317536,0.670900474,1,B,0.9020070196859354,-2.1038696360819276
0.387954111,0.719502868,1,D,0.9168623294351513,-1.9505398035605823
0.340367861,0.735140368,1,D,0.7643988227403115,-1.9012069403264678
0.201123327,1.019478967,1,C,0.3182676411126588,-1.0041813789102152
0.210668589,1.035021325,1,B,0.34885009122883737,-0.9551486677000061
0.202164784,1.006387887,1,B,0.32160440722244654,-1.0454808487248815
0.207662367,1.083568648,1,C,0.33921833524841916,-0.8019925720362895
0.222488593,1.094037584,1,A,0.3867206790349167,-0.7689653881581312
0.203440367,1.042966361,1,A,0.3256912990716746,-0.93008383160868
0.240371569,0.795637199,1,B,0.44401666750006497,-1.7103527827040652
0.238153846,1.044512821,1,C,0.43691121528523813,-0.9252050914214994
0.23614532,1.010570608,1,B,0.43047601778075395,-1.0322852865800718
0.248014348,1.143991801,1,A,0.4685036755587727,-0.611370852252247
0.244876783,1.160311284,1,B,0.45845110444037196,-0.5598864830825938
0.249186727,1.139492518,1,C,0.4722599079476537,-0.6255650976809012
0.316394326,1.156401508,1,D,0.687589046513534,-0.5722209639576711
0.31385553,1.17314931,1,A,0.6794548955572633,-0.519385342820148
0.311863173,1.161208151,1,A,0.6730715025643713,-0.5570570655254272
0.101787008,0.944237918,1,A,0.0,-1.2415502920937986
0.101787008,0.91365989,1,C,0.0,-1.33801722563771
0.101787008,0.887000222,1,A,0.0,-1.4221225976799736
0.101787008,1.08123138,1,A,0.0,-0.8093661370297649
0.101787008,1.086551792,1,A,0.0,-0.7925814107279171
0.101787008,1.04956411,1,B,0.0,-0.9092693888224281
0.101787008,1.10076713,1,D,0.0,-0.7477351549082081
0.101787008,1.075570952,1,C,0.0,-0.827223538812054
0.101787008,1.043089119,1,C,0.0,-0.9296965571962166
0.101787008,0.935244345,1,D,0.0,-1.2699230311374452
0.101787008,0.889996562,1,B,0.0,-1.4126698059023295
0.101787008,0.586478779,1,A,0.0,-2.3702014623602397
0.101787008,1.075310227,1,A,0.0,-0.8280460686772322
0.101787008,1.056414542,1,B,0.0,-0.8876577869071219
0.101787008,1.015289256,1,C,0.0,-1.0173989929631944
0.16912608,1.062237174,1,D,0.215750370216109,-0.8692886672832317
0.175543478,1.076086957,1,A,0.2363113306392659,-0.8255956568556597
0.171406432,1.035102673,1,B,0.22305648201139838,-0.954892032703468
0.188072481,1.08213859,1,C,0.2764535089527529,-0.8065040895890216
0.186823105,1.062976334,1,C,0.2724505827683955,-0.8669567805245986
0.186632911,1.07321519,1,B,0.27184121253660976,-0.8346554482961869
0.206422592,1.086092715,1,C,0.3352461700954056,-0.7940296974012943
0.206731392,1.114174757,1,D,0.3362355468768786,-0.7054370491313882
0.220642848,1.070943783,1,C,0.38080702214528006,-0.841821236362055
0.234800134,1.171313403,1,B,0.426166122071031,-0.5251772244471052
0.238465439,1.19553828,1,A,0.4379095406721213,-0.44875308095203004
0.242424242,1.195530726,1,A,0.4505933093593797,-0.4487769121557946
0.290640394,1.248661384,1,B,0.6050749844914068,-0.2811614055433249
0.295246216,1.249840119,1,D,0.6198317634629005,-0.27744275661963136
0.290695187,1.265026738,1,D,0.6052505379952515,-0.22953232348673902
0.101787008,1.024573643,1,B,0.0,-0.9881087998962979
0.101787008,1.000387447,1,A,0.0,-1.0644109133684951
0.101787008,0.967634098,1,D,0.0,-1.1677405048425935
0.101787008,1.065451695,1,A,0.0,-0.8591475625762018
0.101787008,1.031219224,1,C,0.0,-0.9671434577006641
0.101787008,1.022062397,1,D,0.0,-0.9960312271043056
0.101787008,1.135901261,1,D,0.0,-0.636894721368802
0.101787008,1.13243206,1,A,0.0,-0.6478392852993957
0.101787008,1.079707198,1,D,0.0,-0.8141745950409497
0.101787008,1.178408884,1,C,0.0,-0.5027925469888638
0.101787008,1.208178439,1,C,0.0,-0.4088761674297624
0.101787008,1.192581765,1,D,0.0,-0.45808023363913575
0.101787008,1.256222222,1,A,0.0,-0.257308629396927
0.101787008,1.260425909,1,C,0.0,-0.24404692414672574
0.101787008,1.213191206,1,B,0.0,-0.3930619932436406
0.166475754,1.049637266,1,A,0.20725888379209967,-0.9090385977789266
0.169074046,1.01185951,1,D,0.21558365638370236,-1.0282190850716353
0.166063314,1.005776785,1,A,0.2059374506322852,-1.0474087407401076
0.183363403,1.051846928,1,C,0.2613659039160139,-0.902067601568559
0.187272727,1.066602871,1,B,0.27389114483847143,-0.8555158562186385
0.186442317,1.062179673,1,C,0.2712305607286821,-0.8694700702548597
0.212443277,1.072008598,1,D,0.35453608572870354,-0.8384619799102796
0.20907579,1.064742219,1,A,0.34374685823611306,-0.8613858028624293
0.209049884,1.061592877,1,C,0.34366385695728896,-0.8713212822014189
0.266265632,1.09260725,1,B,0.52697970088801,-0.7734777764299848
0.255998729,1.085174003,1,B,0.494085156050462,-0.7969280311149652
0.267451233,1.08350798,1,C,0.5307782957762586,-0.8021839661943508
0.289239482,1.013754045,1,D,0.6005865460014883,-1.02224224503664
0.30262618,1.033237587,1,C,0.6434767279373376,-0.9607759676392226
0.293752586,1.029168391,1,A,0.6150462620311924,-0.973613383449985
0.150246002,0.968327183,1,A,0.15525972641559715,-1.1655539745458956
0.150036241,0.93579367,1,C,0.1545876646828946,-1.2681900319306614
0.151831825,0.943131417,1,C,0.16034060872040862,-1.2450410586806193
0.150858242,1.000887837,1,D,0.15722130685824287,-1.0628322932927976
0.150299576,0.978225924,1,D,0.15543137431614973,-1.1343256301210887
0.15358061,0.940653691,1,D,0.1659436115532718,-1.252857737682353
0.17305811,0.978966934,1,C,0.22834835980825607,-1.1319879070205219
0.180041937,0.957682043,1,D,0.2507241249624783,-1.1991370431775819
0.163776677,0.935499238,1,D,0.19861120207186778,-1.2691188999458651
0.194055305,0.977951029,1,A,0.29562212020028866,-1.1351928632106962
0.174059382,0.96333694,1,B,0.23155637557489783,-1.1812970904802835
0.174305305,0.954529051,1,D,0.23234429819870017,-1.2090840374614675
0.179298981,0.944278011,1,C,0.24834373825245226,-1.2414238075223745
0.189581805,0.911518709,1,C,0.28128929302438455,-1.3447721793983807
0.170685921,0.887509025,1,B,0.22074800774262937,-1.4205174364449866
0.187052394,1.357802488,7,A,0.27318521104834104,0.0631547036078971
0.182910798,1.32741784,7,B,0.2599157844918605,-0.03270215869110822
0.179930479,1.267105745,7,D,0.25036702017844514,-0.22297351498194157
0.233241621,1.329914957,7,C,0.4211727393773014,-0.02482430536157499
0.231234568,1.297777778,7,A,0.41474226127695935,-0.12621001639832954
0.215877935,1.228155918,7,B,0.36554052509884694,-0.3458516277482673
0.283292232,1.327527744,7,D,0.5815319117281239,-0.03235543581335434
0.264407286,1.31054046,7,B,0.5210256711459665,-0.08594656983676342
0.269946011,1.275344931,7,C,0.5387714156860043,-0.19698070052320926
